index,Job No,Date,Schd Time Start,Schd Time End,Latitude,Longitude,Customer number,Customer Name,Site Name,Address 1,Address 2,City,State,PostCode,Zone,Phone,Qty Scheduled,Qty Serviced,Serv Type,Container Type,Bin Volume,Status,Truck number,Route number,Generate ID,Initial Entry Date,Weight,Prorated Weight,Booking Reference 1,Booking Reference 2,Alternate Ref No 1,Alternate Ref No 2,Alternate Service Ref 1,Alternate Service Ref 2,Notes,Directions,CheckLists,Waste Type,Tip Site,Price,PO,Weekday,RowNum
982,1646622.02000,2018-12-04,NULL,NULL,0.0000000,0.0000000,1021.01200,B.I.C. Services - Cromwell,NULL,2 - 6 Station Street,NULL,Penrith,NSW,2750,NULL,NULL,2,2,COL,1100L,1.1,C,VEO,VEO,30/11/2018-00:59:38-RunGen217,30/11/18 00:59:39,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Comingle,NULL,48.910,NULL,1,1
308,1648185.00000,2018-12-04,00:00,00:00,151.0408790,-33.7610720,2900.27400,Visy- Cucina de Luca,NULL,2/14-20 Carmen Dr,NULL,Carlingford,NSW,2118,NULL,NULL,1,1,COL,1100L,0,V,AB40PW,SWG,NULL,03/12/18 17:23:06,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,34.910,NULL,4,1
4035,1651298.00000,2018-12-05,00:00,00:00,151.2068800,-33.8371430,1324.01100,Priority Property Services P/L,NULL,53 Berry Street,NULL,North Sydney,NSW,2060,NULL,NULL,1,2,COL,1100L,0,C,CL98LU,RLE,NULL,05/12/18 16:34:28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No loose waste. After 10PM. Strictly no loose waste.,NULL,General Waste,NULL,41.940,NULL,2,1
1364,1579150.00000,2018-10-06,00:00,00:00,151.0297490,-33.9321160,3682.00000,H & D Retail Pty Ltd -  Toymate Bankstown,NULL,Shop 16/9-49 Chapel Rd,NULL,Bankstown,NSW,2200,NULL,0411 422 628 - Nick,1,2,COL,3M,0,C,BW54WG,HYG,NULL,08/10/18 14:58:53,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Gabby collected paper on Saturday 6th of October 2018. 2 loads.,Pick up anytime  bin left out front code for loading dock: 4782,NULL,Paper/Cardboard,NULL,22.000,NULL,5,1
195,1582049.00000,2018-10-11,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,V,RRR,RRR,10/10/2018-00:58:44-RunGen217,10/10/18 00:58:45,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
4785,1604833.00000,2018-10-31,NULL,02:17,151.2060020,-33.8698140,3424.00000,Aston Consulting (NSW) Pty Ltd,NULL,Level 8  9 Barrack St,NULL,Sydney,NSW,NULL,NULL,0429 292 441,1,1,COL,240L,0.24,C,CC23RU,BR1,30/10/2018-00:57:25-RunGen217,30/10/18 00:57:26,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,20.940,NULL,2,1
3669,1607738.00000,2018-11-01,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,31/10/2018-01:02:39-RunGen217,31/10/18 01:02:39,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
4133,1613888.00000,2018-11-08,00:00,00:00,115.8558250,-31.9515780,3241.00000,HI Operations Pty Ltd - Ibis Perth,NULL,334 Murray St,NULL,Perth,WA,6000,NULL,08 94782158,2,2,COL,1100L,1.1,C,OWE,OWE,06/11/2018-00:58:01-RunGen217,06/11/18 00:58:02,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Owen Bridge 08 9452 8688,NULL,Paper/Cardboard,NULL,0.000,NULL,3,1
5561,1620033.00000,2018-11-12,NULL,07:20,151.2037380,-33.8740980,2744.00000,Inke States Pty Ltd T/A Ombretta,NULL,355 Glebe Point Road,NULL,Glebe,NSW,2037,NULL,0426 842 341 Michael,1,1,FUT,240L,0.24,N,CH85SX,RLG,09/11/2018-01:00:38-RunGen217,09/11/18 01:00:41,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins located at rear in Ferry Lane  if no access  enter from Avon Street to get into the same lane.,NULL,Comingle,NULL,11.000,NULL,2,1
67,1620039.00000,2018-11-12,NULL,10:46,151.1475490,-33.8853020,1343.00000,We Help Ourselves,NULL,Glover Street,NULL,Lilyfield,NSW,2040,NULL,0422 373 755,1,1,FUT,240L,0.24,N,CH85SX,RLG,09/11/2018-01:00:38-RunGen217,09/11/18 01:00:42,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Please use map provided. Multi pick up points. No extras to be collected,NULL,Comingle,NULL,11.000,NULL,2,1
131,1620042.00000,2018-11-12,NULL,NULL,0.0000000,0.0000000,2792.00000,Bove & Co,Bove & Co,281 King Street,NULL,Newtown,NSW,2042,NULL,0423 394 709,1,1,FUT,240L,0.24,N,CH85SX,RLG,09/11/2018-01:00:38-RunGen217,09/11/18 01:00:42,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,Comingle,NULL,0.000,NULL,2,1
223,1620046.00000,2018-11-12,NULL,09:29,151.2075460,-33.9028160,1021.00800,B.I.C. Services,NULL,55 Miller Street,NULL,Pyrmont,NSW,2009,NULL,NULL,1,1,FUT,240L,0.24,N,CH85SX,RLG,09/11/2018-01:00:38-RunGen217,09/11/18 01:00:42,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins in loading dock side lane.  Swipe card for access.  Need to be done between 6AM - 8AM,NULL,Comingle,NULL,0.000,NULL,2,1
4863,1644309.00000,2018-11-30,00:00,10:15,151.2125530,-33.8979620,1204.00000,Racecourse Motors,NULL,16 Alison Road,NULL,Randwick,NSW,2031,NULL,0405 163 403,1,1,COL,1100L,0,C,XVA350,RL5,NULL,29/11/18 08:31:52,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,On call (Monday - Friday),NULL,Paper/Cardboard,NULL,11.530,NULL,4,1
1079,1661495.00000,2018-12-14,01:56,01:56,150.9815000,-33.9285250,3777.00000,Thup Tim Siam,NULL,151 Pittwater Rd,NULL,Manly,NSW,2095,NULL,0426264559,1,1,FUT,240L,0.24,N,CN41XN,RL1,13/12/2018-00:58:52-RunGen217,13/12/18 00:58:54,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins Presented rear of store in smith lane.,NULL,General Waste,NULL,13.200,NULL,3,1
5059,1620003.00000,2018-11-12,NULL,07:20,151.2037380,-33.8740980,3625.00000,Bhoomi Restaurant Pty Ltd,NULL,134 Glebe Point Rd,NULL,Glebe,NSW,2037,NULL,95189700,1,1,FUT,240L,0.24,N,CH85SX,RLG,09/11/2018-01:00:38-RunGen217,09/11/18 01:00:40,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins located behind store in roller door  Access Via Derwent Lane.,NULL,Comingle,NULL,11.000,NULL,2,1
5063,1620007.00000,2018-11-12,NULL,09:28,151.2105000,-33.8999840,3683.00000,Sublacum P/L Made In Italy,NULL,55 Miller St,NULL,Pyrmont,NSW,2009,NULL,0416 313 490,1,1,FUT,240L,0.24,N,CH85SX,RLG,09/11/2018-01:00:38-RunGen217,09/11/18 01:00:40,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Comingle,NULL,11.000,NULL,2,1
544,1620059.00000,2018-11-12,NULL,14:29,151.2034440,-33.8932610,1676.00300,Hickson Road Bistro,NULL,22 Hickson Rd,NULL,Walsh Bay,NSW,2000,NULL,NULL,1,1,FUT,240L,0.24,N,CH85SX,RLG,09/11/2018-01:00:38-RunGen217,09/11/18 01:00:43,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,use key to open shutter located directly under overhead road. Bin room has pink doors. Key  open shutter. After 6am,NULL,Glass Bin,NULL,13.200,NULL,2,1
1604,1652293.00000,2018-12-07,NULL,NULL,0.0000000,0.0000000,2222.00000,Kyushu Restaurant,Kyushu Restaurant,Shop 5/9-11 Grosvenor Street,NULL,Neutral Bay,NSW,2089,NULL,0423 058 145 Natsuko,1,1,COL,240L,0.24,C,BK34WI,RLC,06/12/2018-00:58:29-RunGen217,06/12/18 00:58:29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pick up in Benboyd Lane,NULL,Comingle,NULL,17.890,NULL,2,1
4771,1655464.01000,2018-12-09,00:00,00:00,153.0351390,-27.4622340,3778.00000,Greca,NULL,3/5 Boundary St,NULL,Brisbane City,QLD,4000,NULL,0405 451 407,1,2,COL,660L,0.66,C,REQ,REQ,09/12/2018-00:57:27-RunGen217,09/12/18 00:57:31,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cardboard,NULL,19.800,NULL,1,1
88,1655893.01000,2018-12-16,00:00,00:00,153.0351390,-27.4622340,3778.00000,Greca,NULL,3/5 Boundary St,NULL,Brisbane City,QLD,4000,NULL,0405 451 407,1,2,COL,660L,0.66,C,REQ,REQ,10/12/2018-00:58:27-RunGen217,10/12/18 00:58:28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cardboard,NULL,19.800,NULL,5,1
4377,1667837.00000,2018-12-20,NULL,NULL,0.0000000,0.0000000,2354.03900,Dimeo,NULL,105 Phillip St.,NULL,Parramatta,NSW,2150,NULL,0423 774 156,6,6,COL,660L,0.66,V,XVA350,RL2,19/12/2018-00:58:00-RunGen217,19/12/18 00:58:00,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,124.870,NULL,3,1
4773,1668711.00000,2018-12-20,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,19/12/2018-00:58:42-RunGen217,19/12/18 00:58:43,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
3097,1669371.00000,2018-12-21,NULL,NULL,0.0000000,0.0000000,1284.00000,Secure Clean & Maintenance Services,NULL,1-5 Railway St,NULL,Chatswood,NSW,2067,NULL,0422 409 980 Bill,1,1,FUT,660L,0.66,N,CN41XN,RL1,20/12/2018-00:58:03-RunGen217,20/12/18 00:58:05,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,Dry Waste,NULL,0.000,NULL,6,1
3126,1669371.02000,2018-12-21,NULL,NULL,0.0000000,0.0000000,1284.00000,Secure Clean & Maintenance Services,NULL,1-5 Railway St,NULL,Chatswood,NSW,2067,NULL,0422 409 980 Bill,1,1,FUT,240L,0.24,N,CN41XN,RL1,20/12/2018-00:58:03-RunGen217,20/12/18 00:58:05,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,Cardboard,NULL,0.000,NULL,6,1
3181,1673436.01000,2018-12-30,00:00,00:00,153.0351390,-27.4622340,3778.00000,Greca,NULL,3/5 Boundary St,NULL,Brisbane City,QLD,4000,NULL,0405 451 407,1,3,COL,660L,0.66,C,REQ,REQ,24/12/2018-00:57:24-RunGen217,24/12/18 00:57:24,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cardboard,NULL,29.700,NULL,5,1
2658,1674791.00000,2018-12-26,NULL,NULL,0.0000000,0.0000000,3408.00000,North Ocean P/L Trading (Dumpling Bar Restaurant on Kent),North Ocean P/L Trading (Dumpling Bar Restaurant on Kent),167 Kent St,NULL,Millers Point,NSW,2000,NULL,0400 313 738,0,0,COL,660L,0.66,V,CC23RU,BR1,24/12/2018-08:00:42-RunGen217,24/12/18 08:00:43,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer closed 24/12/18 to 07/01/19,NULL,General Waste,NULL,0.000,NULL,2,1
4082,1685534.01000,2019-01-02,NULL,NULL,151.2038480,-33.8809830,3696.00900,HCCS - The Southern Hotel,NULL,201 Thomas Street,NULL,Haymarket,NSW,2000,NULL,NULL,1,1,COL,1100L,1.1,R,CJ65PS,BR2,NULL,02/01/19 00:58:28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,Press buzzer to enter bin area.,NULL,General Waste,NULL,0.000,NULL,4,1
4086,1685556.03000,2019-01-02,NULL,NULL,151.2037780,-33.8843260,1887.00000,Corrective Services NSW,Corrective Services NSW,20 Lee St,NULL,Sydney,NSW,2000,NULL,0400 455 901 Anthony Trpcevski,20,20,COL,240L,0.24,R,CJ65PS,BR2,NULL,02/01/19 00:58:29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,Loading dock next door to 26 Lee Street Call on approach 5-10 minutes prior to arrival Call 8346 1105,NULL,General Waste,NULL,0.000,NULL,4,1
420,1692149.00000,2019-01-08,00:00,10:18,151.2286340,-33.8282910,2291.00000,Khaohom,Khaohom,372A Military Road,NULL,Cremorne,NSW,2090,NULL,0430 485 855,1,1,COL,240L,0,C,CL02TB,RL7,NULL,07/01/19 08:53:02,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bin located at rear in Parraween Street,NULL,General Waste,NULL,26.440,NULL,1,1
1116,1693767.00000,2019-01-08,NULL,15:24,150.9532570,-33.8387820,1.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,EXC,1.1+240,0,N,BK34WI,RLC,NULL,08/01/19 15:25:23,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bales,NULL,0.000,NULL,1,1
2086,1705759.01000,2019-01-15,NULL,NULL,0.0000000,0.0000000,1021.01200,B.I.C. Services - Cromwell,NULL,2 - 6 Station Street,NULL,Penrith,NSW,2750,NULL,NULL,3,1,COL,1100L,1.1,C,VEO,VEO,17/01/2019-00:59:15-RunGen217,17/01/19 00:59:15,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Swipe card- 02398,NULL,Paper/Cardboard,NULL,0.000,NULL,3,1
2293,1708118.00000,2019-01-18,NULL,01:06,151.2083990,-33.8658180,1.00000,Metwaste - Fruit Barrow,NULL,Corner Pitt St & Hunter St,NULL,Sydney,NULL,2000,NULL,NULL,1,1,COL,LOOSE,0,C,CJ65PS,BR2,NULL,18/01/19 01:08:36,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,0.000,NULL,4,1
451,1660566.01000,2018-12-15,00:00,00:00,153.0351390,-27.4622340,3778.00000,Greca,NULL,3/5 Boundary St,NULL,Brisbane City,QLD,4000,NULL,0405 451 407,1,1,COL,660L,0.66,C,REQ,REQ,13/12/2018-00:58:08-RunGen217,13/12/18 00:58:09,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cardboard,NULL,9.900,NULL,5,1
327,1673520.00000,2018-12-25,NULL,NULL,0.0000000,0.0000000,2374.00300,Complex Solutions,NULL,60 Station Street East,NULL,Parramatta,NSW,2150,NULL,0405 808 8888,6,6,COL,1100L,1.1,V,XVA350,RL2,24/12/2018-00:57:29-RunGen217,24/12/18 00:57:29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pick up between 10PM - 6AM VERY IMPORTANT ONLY BACK DOWN EXIT. Ensure bin room doors are properly closed after service.,NULL,General Waste,NULL,207.370,NULL,3,1
4070,1675437.00000,2018-12-26,NULL,NULL,0.0000000,0.0000000,2374.00300,Complex Solutions,NULL,60 Station Street East,NULL,Parramatta,NSW,2150,NULL,0405 808 8888,6,6,COL,1100L,1.1,V,XVA350,RL2,24/12/2018-08:01:16-RunGen217,24/12/18 08:01:17,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pick up between 10PM - 6AM VERY IMPORTANT ONLY BACK DOWN EXIT. Ensure bin room doors are properly closed after service.,NULL,General Waste,NULL,207.370,NULL,2,1
1443,1677400.00000,2018-12-27,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,24/12/2018-08:02:53-RunGen217,24/12/18 08:02:53,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
274,1613517.00000,2018-11-07,NULL,02:02,151.2060990,-33.8678640,3424.00000,Aston Consulting (NSW) Pty Ltd,NULL,Level 8  9 Barrack St,NULL,Sydney,NSW,NULL,NULL,0429 292 441,1,1,COL,240L,0.24,C,CC23RU,BR1,06/11/2018-00:57:21-RunGen217,06/11/18 00:57:22,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,20.940,NULL,2,1
4067,1685504.01000,2019-01-02,NULL,NULL,151.2069440,-33.8696850,3292.00000,Rendezvous Hotel Central,NULL,George St & Quay St,NULL,Haymarket,NSW,2000,NULL,02 9212 2544,2,2,COL,1100L,1.1,R,CJ65PS,BR2,NULL,02/01/19 00:58:27,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,NULL,NULL,General Waste,NULL,66.880,NULL,4,1
4068,1685506.01000,2019-01-02,NULL,NULL,151.2038060,-33.8850040,1674.04100,Wastespec,NULL,26 - 30 Lee St,NULL,Haymarket,NSW,2000,NULL,NULL,1,1,FUT,240L,0.24,N,CJ65PS,BR2,NULL,02/01/19 00:58:27,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,NULL,NULL,General Waste,NULL,8.070,NULL,4,1
4070,1685524.01000,2019-01-02,NULL,NULL,151.2044130,-33.8811120,2330.00300,LFCC Services,NULL,727 George Street,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,COL,240L,0.24,R,CJ65PS,BR2,NULL,02/01/19 00:58:28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,Opposite Rawson Street,NULL,General Waste,NULL,0.000,NULL,4,1
4085,1685555.01000,2019-01-02,NULL,NULL,151.2075280,-33.8824980,1288.00000,5 Star Kebab,5 Star Kebab,Eddy St,NULL,Sydney,NSW,2000,NULL,NULL,1,1,COL,240L,0.24,R,CJ65PS,BR2,NULL,02/01/19 00:58:29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,Pick up bins near 790 George St backpacker hostel. Pick up loose cardboard.,NULL,Food Waste,NULL,0.000,NULL,4,1
4087,1685556.02000,2019-01-02,NULL,NULL,151.2037780,-33.8843260,1887.00000,Corrective Services NSW,Corrective Services NSW,20 Lee St,NULL,Sydney,NSW,2000,NULL,0400 455 901 Anthony Trpcevski,2,2,COL,240L,0.24,R,CJ65PS,BR2,NULL,02/01/19 00:58:29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,Loading dock next door to 26 Lee Street Call on approach 5-10 prior to arrival Call 8346 1105,NULL,Comingle,NULL,0.000,NULL,4,1
4092,1685557.03000,2019-01-02,NULL,NULL,151.2041590,-33.8845090,2354.01000,Dimeo,NULL,18 Lee Street,NULL,Sydney,NSW,2000,NULL,NULL,7,7,COL,240L,0.24,R,CJ65PS,BR2,NULL,02/01/19 00:58:29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,** KEY HIDER CODE 9003# ** Last driveway after 20 Lee Street PLEASE ensure access card is return to key hider box after service CALL 0406266857 for Access,NULL,General Waste,NULL,0.000,NULL,4,1
49,1620038.00000,2018-11-12,NULL,05:23,151.2614270,-33.8881670,2492.00000,Fitzroy Food Co,Fitzroy Food Co,31A Fitzroy Street,NULL,Kirribilli,NSW,2061,NULL,0410 763 837,1,1,FUT,120L,0.12,N,CH85SX,RLG,09/11/2018-01:00:38-RunGen217,09/11/18 01:00:42,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unit 2/31A Fitzroy Street Council Restrictions: Service after 6:00am Bins in Jeffrey Street,NULL,Comingle,NULL,11.000,NULL,2,1
564,1620062.00000,2018-11-12,NULL,NULL,0.0000000,0.0000000,2526.00000,Urbanista Sydney - Olea Grove P/L,Urbanista Sydney - Olea Grove P/L,88 Crown Street,NULL,Woolloomooloo,NSW,2011,NULL,0439 263 777,1,1,FUT,240L,0.24,N,CH85SX,RLG,09/11/2018-01:00:38-RunGen217,09/11/18 01:00:43,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,Comingle,NULL,0.000,NULL,2,1
3936,1699383.00000,2019-01-14,NULL,NULL,0.0000000,0.0000000,1021.01200,B.I.C. Services - Cromwell,NULL,2 - 6 Station Street,NULL,Penrith,NSW,2750,NULL,NULL,1,1,FUT,240L,0.24,N,VEO,VEO,11/01/2019-00:59:40-RunGen217,11/01/19 00:59:41,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Comingle,NULL,0.000,NULL,2,1
2371,1708116.00000,2019-01-22,NULL,NULL,0.0000000,0.0000000,1021.01200,B.I.C. Services - Cromwell,NULL,2 - 6 Station Street,NULL,Penrith,NSW,2750,NULL,NULL,1,1,FUT,240L,0.24,N,VEO,VEO,18/01/2019-00:59:41-RunGen217,18/01/19 00:59:42,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Comingle,NULL,0.000,NULL,1,1
2000,1642425.00000,2018-11-29,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,28/11/2018-00:58:37-RunGen217,28/11/18 00:58:37,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
3285,1712646.02000,2019-01-25,NULL,NULL,0.0000000,0.0000000,1021.01200,B.I.C. Services - Cromwell,NULL,2 - 6 Station Street,NULL,Penrith,NSW,2750,NULL,NULL,2,2,COL,1100L,1.1,C,VEO,VEO,23/01/2019-00:58:52-RunGen217,23/01/19 00:58:53,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Comingle,NULL,48.910,NULL,4,1
4931,1656972.00000,2018-12-12,00:00,00:00,151.1285260,-33.7620790,2900.22400,Visy - Oztecauto,NULL,45 Yanko Rd,NULL,West Pymble,NSW,2073,NULL,NULL,1,1,COL,1100L,0,V,CN41XN,RL1,NULL,10/12/18 14:32:17,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BIN!!,NULL,General Waste,NULL,34.910,NULL,2,1
284,1667359.00000,2018-12-19,00:00,00:00,151.1944430,-33.9047130,1250.00000,Tomkin Australia P/L,Tomkin Australia P/L,148 McEvoy Street,NULL,Alexandria,NSW,2015,NULL,0404 762 173,1,1,COL,4.5M,0,C,BY48EG,FL2,NULL,18/12/18 15:53:29,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Go down long driveway,NULL,General Waste,NULL,233.770,NULL,4,1
4705,1616469.00000,2018-11-08,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,07/11/2018-00:59:27-RunGen217,07/11/18 00:59:28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
3115,1669371.01000,2018-12-21,NULL,NULL,0.0000000,0.0000000,1284.00000,Secure Clean & Maintenance Services,NULL,1-5 Railway St,NULL,Chatswood,NSW,2067,NULL,0422 409 980 Bill,1,1,FUT,1100L,1.1,N,CN41XN,RL1,20/12/2018-00:58:03-RunGen217,20/12/18 00:58:05,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,Paper/Cardboard,NULL,0.000,NULL,6,1
5060,1620004.00000,2018-11-12,NULL,05:23,151.2614270,-33.8881670,3654.00000,Kintaro Pty Ltd T/A Kintaro Japanese,NULL,19 Young St,NULL,Neutral Bay,NSW,2089,NULL,0433 960 650 - Masa,1,1,FUT,240L,0.24,N,CH85SX,RLG,09/11/2018-01:00:38-RunGen217,09/11/18 01:00:40,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins in Cooper Lane,NULL,Comingle,NULL,11.000,NULL,2,1
5062,1620006.00000,2018-11-12,NULL,09:14,151.2138150,-33.8981420,3684.00000,The Flying Crayfish PTY LTD - Salmon & Bear,NULL,6 Defries Ave,NULL,Zetland,NSW,2017,NULL,0451 003 091 - Joe,1,1,FUT,240L,0.24,N,CH85SX,RLG,09/11/2018-01:00:38-RunGen217,09/11/18 01:00:40,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins located in bin room  key needed to access. There are other bins in there.,NULL,Comingle,NULL,11.000,NULL,2,1
5075,1620017.00000,2018-11-12,NULL,NULL,0.0000000,0.0000000,3278.00000,Elvio's Darlinghurst,NULL,247A Victoria St,NULL,Darlinghurst,NSW,2010,NULL,0420700268,1,1,FUT,240L,0.24,N,CH85SX,RLG,09/11/2018-01:00:38-RunGen217,09/11/18 01:00:41,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,Comingle,NULL,0.000,NULL,2,1
4510,1620259.00000,2018-11-12,05:43,05:43,151.1805450,-33.8954490,3304.00000,Strata Choice,NULL,156/158 Parramatta Rd,NULL,Camperdown,NSW,2050,NULL,0408 476 079,1,1,COL,660L,0.66,V,CI68HA,RLJ,09/11/2018-01:00:57-RunGen217,09/11/18 01:00:59,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"To open gate press """"ON"""" enter code """"6105"""" then press """"OK"""".",NULL,General Waste,NULL,29.570,NULL,2,1
